Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Regional Domestic Tourism,VisitScotland,https://data.gov.scot/dataset/regional_domestic_tourism,https://api.data.gov.scot/resource/b39b7470-c1c9-45d2-bb50-2690f308b67e/download,regional-domestic-tourism.csv,2026-08-13T10:45:17.275245,2026-08-13T10:46:44.267665,0,B,CSV,,,,UK Open Government Licence (OGL),"*Note*: Due to ongoing Covid-19 related travel restrictions meaning data collection has had to be suspended and a planned update to the survey methodology during 2020, a temporary gap in the reporting of the domestic tourism monitors has resulted.  This disruption means the National Tourist Boards will be unable to publish detailed results from the GB Tourism Study (GBTS) and Day Visitor Study (GBDVS) for 2020 or Q1 2021 and any data from this period will only be published after a thorough review to ensure they meet necessary quality standards.  We shall resume fieldwork as soon as domestic travel guidelines ease and anticipate being in a position to commence the delivery of Q2 2021 summary data at some stage during Q3 2021 (barring any unforeseen circumstances).<br/><br/><br/>The Great Britain Tourism Survey (GBTS) provides visitor figures for residents of Scotland, England and Wales. The survey is conducted through face-to-face interviews and is jointly commissioned by VisitScotland, VisitEngland and VisitWales. Welsh data is not presented here, due to small sample sizes. More information about the survey can be found on the [VisitScotland web page](https://www.visitscotland.org/research-insights)."
Renewable Electricity 2000 - 2020,Scottish Government,https://data.gov.scot/dataset/renewable_electricity_2000___2020,https://api.data.gov.scot/resource/cd8f3065-4111-4be5-b46b-0c3b2399b139/download,renewable-electricity.csv,2026-08-13T13:14:28.709402,2026-08-13T13:16:09.726348,0,B,CSV,,,,UK Open Government Licence (OGL),"The Scottish Government's renewable electricity target is to generate the equivalent of 100% of Scotland's own electricity demand from renewable resources by 2020. The data sources for this target come from the Department for Business, Energy and Industrial Strategy (BEIS). <br/><br/>This dataset will no longer be updated as the indicator target year has now been reached and reported on.<br/><br/>The renewable generation figure can be found at the following link [https://www.gov.uk/government/statistics/energy-trends-section-6-renewables](https://www.gov.uk/government/statistics/energy-trends-section-6-renewables) <br/><br/>The gross consumption figure can be found at the following link: https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1126112/Regional_Electricity_Generation_and_Supply_Timeseries.xlsx"
Road Casualties,Transport Scotland,https://data.gov.scot/dataset/road_casualties,https://api.data.gov.scot/resource/e3a3d1b9-5f94-4bad-b118-1c6ef125c573/download,road-safety.csv,2026-08-13T08:19:30.498684,2026-08-13T08:20:55.652828,0,B,CSV,,,,UK Open Government Licence (OGL),"Number of people killed and seriously injured on Scotland's roads. These figures are from the STATS-19 statistical returns collected from the police forces across Scotland. These statistics only focus on those accidents involving killed and seriously injured casualties. From around June/July 2019 Police Scotland has been using a new accident and casualty data recording system called CRASH (Collision Reporting and Sharing). As this is an injury-based reporting system it tends to result in more casualties being classified as 'serious' and therefore causes a discontinuity in the time series.  The Department for Transport have produced adjusted serious figures so that comparisons can be made from 2004 onwards. However, please do not try to compare serious casualties from 2005 onwards with previous years. It should also be noted that due to the Covid 19 pandemic in 2020 there was a fall in the amount of traffic on the roads. This has resulted in a large fall in the number of accidents on the roads. <br/><br/>  <br/><br/>The statistics were compiled from returns made by police forces, which cover all accidents in which a vehicle is involved that occur on roads (including footways) and result in personal injury, if they become known to the police.  The vehicle need not be moving, and need not be in collision - for example, the returns include accidents involving people alighting from buses.  <br/><br/>  <br/><br/>Very few, if any, fatal accidents do not become known to the police. However, there will be non-fatal injury accidents which are not reported by the public to the police, and so are not counted in these statistics. The publication [Reported Road Casualties Scotland](https://www.transport.gov.scot/our-approach/statistics/#42762) provides more information on this matter.  <br/><br/>  <br/><br/>Damage only accidents are not included in the above definition, and so the road accident statistical returns do not cover damage only accidents.  It is thought that the number of damage only accidents is about fourteen times the number of reported injury road accidents. <br/><br/>  <br/><br/>For more detailed statistics of injury road accidents and a full description of the terms used see the publication [Reported Road Casualties Scotland](https://www.transport.gov.scot/our-approach/statistics/#42762) and the [Key Reported Road Casualties Scotland](https://www.transport.gov.scot/our-approach/statistics/#42761) statistical bulletin.  The figures they contain may differ slightly from those published here due to late returns and amendments made to the database in the periods between the finalisation of the statistics for the purpose of the publications."
Road Network and Traffic,Transport Scotland,https://data.gov.scot/dataset/road_network_and_traffic,https://api.data.gov.scot/resource/ca07caf3-4762-4919-968c-ef2bf2a7f1c9/download,road-network-traffic.csv,2026-08-13T12:17:26.239851,2026-08-13T12:19:39.631202,0,B,CSV,,,,UK Open Government Licence (OGL),"Estimates for percentage of journeys perceived to have been delayed by congestion (from the Scottish Household Survey), percentage of Scottish roads needing repairs and total vehicle kilometres driven on Scottish roads (published in [Scottish Transport Statistics](https://www.transport.gov.scot/our-approach/statistics#)). <br/><br/>Estimates from the Scottish Household Survey are updated annually in [Transport and Travel in Scotland](https://www.transport.gov.scot/our-approach/statistics#42764) . <br/><br/>For perceptions of congestion, respondents are asked as part of a Travel Diary to indicate where they felt which car journeys they have undertaken the previous day were delayed by congestion, and by how long. These congestion perception figures are a National Indicator in the Scotland Performs framework.  The figures for 2017 are for the years 2015-2017 combined, for 2018 they are for 2016-2018 combined,  2019 are for 2017 to 2019 combined and 2021 are for 2019 to 2021 combined.<br/><br/>SHS estimates are National Statistics and provide figures which are representative of households and individuals in Scotland annually. The SHS has an annual sample size of around 10,000 individuals and, since 2012, has operated with a fully unclustered sample design. <br/><br/>Due to the Covid pandemic there was a smaller sample size for the SHS survey in 2020.  We are therefore not be able to provide 2020 data broken down in as many ways as usual. For example, we are not able to provide data for individual local authorities.<br/><br/>Local authority road network condition is assessed via the Scottish Road Maintenance Condition Survey, which is organised by the Society of Chief Officers of Transportation in Scotland on behalf of Local Authorities. This is carried out using a specialist contractor using vehicles accredited anually by the [TRL](http://www.trl.co.uk/). These vehicles are equipped with lasers and high-resolution cameras and record a variety of different road characteristics. <br/><br/>The construction of the Road Performance Indicator was changed in 2007-08 to the current Road Conditions Indicator (RCI), which has each ten-metre stretch of road being assigned to one of three categories - red, amber or green depending on the overall road defect score. <br/><br/>The survey aims to cover all local authority A roads in both directions every two years, all B and C roads in both directions every four years and a 10% sample of unclassified roads every year, with the RCI for unclassified road being calculated from four years' of combined data to give a rolling four-year indicator. <br/><br/>Vehicle kilometres driven are calculated by the Department for Transport and are not National Statistics, providing only a rough indication of the likely volume of traffic on the roads. These figures distinguish between motorway, urban (an area with a population of over 10,000 as of the 2001 Census) and rural roads."
Road Transport Expenditure,Transport Scotland,https://data.gov.scot/dataset/road_transport_expenditure,https://api.data.gov.scot/resource/99ee9281-e231-43e5-b81c-5f7aa6da7e02/download,road-transport-expenditure.csv,2026-08-13T09:44:03.588956,2026-08-13T09:45:22.764757,0,B,CSV,,,,UK Open Government Licence (OGL),"Net revenue expenditure on roads and transport on roads and transport by local and central government in Scotland. These results are published in [Scottish Transport Statistics](https://www.transport.gov.scot/our-approach/statistics#). <br/><br/>These figures are the net revenue expenditure on roads and transport (excluding loan charges) by area.<br/><br/>It should be noted that the negative figures of £9,058 for Edinburgh council spending on transport in 2018 and £10,844 for 2019 are mainly due to receipts from car parking charges.<br/><br/>Figures for 2013 are missing as they were not available until after Scottish Transport Statistics was published.  The next time the data were obtained the figures were for 2014."
Road Vehicles,Transport Scotland,https://data.gov.scot/dataset/road_vehicles,https://api.data.gov.scot/resource/77f0d658-751e-4b59-995e-4c4f4907e830/download,road-vehicles.csv,2026-08-13T11:59:33.641203,2026-08-13T12:00:49.779675,0,B,CSV,,,,UK Open Government Licence (OGL),"Figures for the total number of vehicles on Scottish roads, household car ownership (from the Scottish Household Survey) and total petrol and diesel consumed. <br/><br/>The number of vehicles on Scottish roads is taken from the Vehicle Information Database held by the Department for Transport, annual results from which are published in [Scottish Transport Statistics](https://www.transport.gov.scot/publications/?publicationtype=1271).<br/><br/>Estimates from the Scottish Household Survey are updated annually in Transport and Travel in Scotland. <br/><br/>SHS estimates are National Statistics and provide figures which are representative of households and individuals in Scotland annually. The SHS has an annual sample size of around 10,000 individuals and, since 2012, has operated with a fully unclustered sample design. <br/>Due to the Covid pandemic there was a smaller sample size for the SHS survey in 2020.  We are therefore not be able to provide 2020 data broken down in as many ways as usual. For example, we are not able to provide data for individual local authorities.<br/><br/>Petrol and diesel consumption figures are estimated by AEA Energy and Environment (commissioned by the Department for Energy and Climate Change) and published in Scottish Transport Statistics annually. These estimates are produced from a range of data, including data from roadside monitoring equipment, average fuel consumption factors and the DfT's information about traffic flows on the road network.<br/><br/><br/>"
Rural Scotland Business Panel Survey,Scottish Government,https://data.gov.scot/dataset/rural_scotland_business_panel_survey,https://api.data.gov.scot/resource/d6bca8b5-a9a8-4877-9eda-1c4f435631b6/download,Rural Scotland Business Panel Survey datasets.zip,2026-08-19T16:02:28.212478,2026-08-19T16:03:36.413613,0,B,ZIP,,,,UK Open Government Licence (OGL),"The Rural Scotland Business Panel was established to measure and monitor the economic health of rural Scotland through capturing the experiences and opinions of rural businesses and social enterprises. It was commissioned through a partnership of the Scottish Government, Highlands and Islands Enterprise (HIE) and South of Scotland Enterprise (SOSE). The questionnaires for each wave of the survey can be found in each PDF report of the results, hosted on the Scottish Government website. <br/>The reports can be found here: [PDF report on Rural Scotland Business Panel Survey February 2023](https://www.gov.scot/binaries/content/documents/govscot/publications/research-and-analysis/2023/02/rural-scotland-business-panel-survey-february-2023/documents/rural-business-panel-survey-february-2023/rural-business-panel-survey-february-2023/govscot%3Adocument/rural-business-panel-survey-february-2023.pdf),<br/>[PDF report on Rural Scotland Business Panel Survey October 2022](https://www.gov.scot/binaries/content/documents/govscot/publications/research-and-analysis/2022/10/rural-scotland-business-panel-survey-october-2022/documents/rural-scotland-business-panel-survey-october-2022/rural-scotland-business-panel-survey-october-2022/govscot%3Adocument/rural-scotland-business-panel-survey-october-2022.pdf), <br/>[PDF report on Rural Scotland Business Panel Survey June 2022](https://www.gov.scot/binaries/content/documents/govscot/publications/research-and-analysis/2022/06/rural-scotland-business-panel-survey-2/documents/rural-scotland-business-panel-survey/rural-scotland-business-panel-survey/govscot%3Adocument/rural-scotland-business-panel-survey.pdf), <br/>[PDF report on Rural Scotland Business Panel Survey February 2022](https://www.gov.scot/binaries/content/documents/govscot/publications/research-and-analysis/2022/02/rural-scotland-business-panel-survey/documents/rural-business-panel-survey-2021/rural-business-panel-survey-2021/govscot%3Adocument/rural-business-panel-survey-2021.pdf)"
School Attendance Rate,Scottish Government,https://data.gov.scot/dataset/school_attendance_rate,https://api.data.gov.scot/resource/14605d69-e028-4507-9ec5-f382d471efdd/download,school-attendance-rate.csv,2026-08-20T16:42:50.187143,2026-08-20T16:45:33.896826,0,B,CSV,,,,UK Open Government Licence (OGL),"Information is taken from attendance returns linked to the September Scottish Pupil Census, for the relevant year, for publicly funded schools. <br/><br/>The data does not include <br/><br/>* pupils attending special schools;<br/>* pupils attending independent schools;<br/>* pupils educated outwith the school education system (for example at home);<br/>* adults attending publicly funded secondary schools.<br/><br/>The data was collected through the Scottish Exchange of Educational Data (ScotXed) project. More information on the ScotXed project is available on [http://www.gov.scot/Topics/Statistics/ScotXed](http://www.gov.scot/Topics/Statistics/ScotXed). <br/><br/>A range of information was collected for each individual pupil, including the pupil home postcode, gender and whether a pupil is registered for free school meals. Postcodes were submitted for about 99% of pupils in publicly funded primary and secondary schools. Results here do not include pupils with a missing or invalid postcode. Therefore, the national figures may not be the same as national figures published elsewhere. <br/><br/>The data covers the whole academic year. In some authorities schools did not receive full instructions from their local authority about new definitions for attendance for 2003/04, which may affect the comparability of the data for that year. While information is received at pupil level, there is currently no unique pupil identifier for tracking pupils who move school to another authority. This means that where a pupil has moved schools, only the attendance record from the original school has been used. It was possible to link about 95 per cent of possible attendance."
Schools - Attainment by Deprivation,Scottish Government,https://data.gov.scot/dataset/schools___attainment_by_deprivation,https://api.data.gov.scot/resource/7c25aab7-0a72-4907-aff7-b7ca474c4b43/download,attainment-by-deprivation-quintile.csv,2026-08-13T08:46:51.393864,2026-08-18T09:31:45.251443,0,B,CSV,,,,UK Open Government Licence (OGL),"Attainment is the measurable progress which children and young people make as they advance through and beyond school, and the development of the range of skills, knowledge and attributes needed to succeed in learning, life and work.<br/><br/>In this dataset, attainment is measured as the average total tariff score of school leavers. The number and level of qualifications a young person gains by the point they leave school provides a\u00A0[tariff score](https://education.gov.scot/parentzone/my-school/education-glossary/). These figures are brought together to provide an average total tariff score for the school. Only the latest and best awards in each subject are counted in the tariff score. For example if someone has an award at National 4 and National 5 in English, it is only the National 5 award that will count towards this measure. <br/><br/>Average total tariff score for each school is broken down by Scottish Index of Multiple Deprivation (SIMD) Quintile, based on the home postcode of each school leaver.<br/><br/>The SIMD enables schools to map their performance against the social context in which they operate.  The SIMD identifies small area concentrations of multiple deprivation across Scotland.  It is based on data zones (small area geographical units) and provides an assessment of multiple deprivation based on income, employment, health, education, housing, access to services and levels of crime in the area.  It provides a relative measure of deprivation which means that the data zones can be ranked from most to least deprived and cut offs can be applied to identify different levels of deprivation.<br/><br/>The calculation of quintiles means that the data zones have been ranked and split into five equal parts with quintile 1 being the most deprived 20% and quintile 5 being the least deprived 20%. Based on the postcode of the school leaver from the Pupil Census, it is possible to identify which data zone the school leaver lives in and therefore which deprivation decile.  This allows us to look at attainment across the school by level of deprivation.<br/><br/>Data is for senior phase (S4-S6) leavers from publicly funded secondary and grant aided secondary schools. This includes a small number of pupils who are on the roll of the school but attend full-time courses or further education outside of the school.<br/><br/>   For some data points, a special character is provided instead of a number. These have the meaning:<br/><br/>   * 'NA' - data not available<br/>   * '*' - the value has been hidden for disclosure reasons<br/>   * '#' - data not available because the school is a junior high school with no year S5 or S6"
Schools - Attainment for All,Scottish Government,https://data.gov.scot/dataset/schools___attainment_for_all,https://api.data.gov.scot/resource/564b1561-b422-46c3-9522-5fa11f7dde33/download,attainment-for-all.csv,2026-08-13T10:20:28.666766,2026-08-18T09:23:35.522676,0,B,CSV,,,,UK Open Government Licence (OGL),"This dataset presents school leaver average total tariff score: grouped into the lowest 20%, middle 60% and highest 20% of attainers for each school.<br/><br/>Attainment is the measurable progress which children and young people make as they advance through and beyond school, and the development of the range of skills, knowledge and attributes needed to succeed in learning, life and work.<br/><br/>In this dataset, attainment is measured as the average total tariff score of school leavers. The number and level of qualifications a young person gains by the point they leave school provides a\u00A0[tariff score](https://education.gov.scot/parentzone/my-school/education-glossary/). These figures are brought together to provide an average total tariff score for the school. Only the latest and best awards in each subject are counted in the tariff score. For example if someone has an award at National 4 and National 5 in English, it is only the National 5 award that will count towards this measure. <br/><br/>Data is for senior phase (S4-S6) leavers from publicly funded secondary and grant aided secondary schools. This includes a small number of pupils who are on the roll of the school but attend full-time courses or further education outside of the school.<br/><br/>Data is not provided for Junior High Schools as these schools generally only take pupils as far as S4, after which they transfer to another centre to continue their education. <br/><br/>Virtual comparator values are included to provide context for the data. The virtual comparator is the a standard benchmarking measure provided to schools. The virtual comparator is a sample group of pupils from other parts of Scotland who have similar characteristics to the young people in the school (matched on gender, additional support needs, stage of leaving school (S4, S5 or S6) and the social context in which they live (e.g. [SIMD](http://www.gov.scot/Topics/Statistics/SIMD))).\t\t<br/><br/>   For some data points, a special character is provided instead of a number. These have the meaning:<br/>   <br/>   * 'NA' - data not available<br/>   * '*' - the value has been hidden for disclosure reasons<br/>   * '#' - data not available because the school is a junior high school with no year S5 or S6<br/>"
Schools - Breadth and Depth of Qualifications,Scottish Government,https://data.gov.scot/dataset/schools___breadth_and_depth_of_qualifications,https://api.data.gov.scot/resource/f4cfb178-e833-4952-9e71-21cf6a23bbbc/download,breadth-and-depth.csv,2026-08-13T12:27:23.667129,2026-08-18T09:33:19.138574,0,B,CSV,,,,UK Open Government Licence (OGL),"The percentage of the schools leavers' cohort gaining SQA National awards at SCQF levels 1 to 7. This measure takes account of all awards achieved in the senior phase (S4-S6) by school leavers.<br/><br/><br/>When a pupil has been awarded a course at a SCQF level, they will be counted in the corresponding level in this dataset. For example, a pupil gaining three awards at SCQF level 4 would be counted as:<br/><br/>*- '1 or more awards' at 'SCQF level 4 or better';*<br/><br/>*- '2 or more awards' at 'SCQF level 4 or better'; and*<br/><br/>*- '3 or more awards' at 'SCQF level 4 or better'.* <br/><br/>They would also be counted once in equivalent boxes for:<br/><br/>*- '1 or more awards' at 'SCQF level 3 or better',* <br/><br/>*- '2 or more awards' at 'SCQF level 3 or better'; and*<br/><br/>*- '3 or more awards' at 'SCQF level 3 or better'. *<br/><br/>And similarly for 'SCQF level 2 or better' and 'SCQF level 1 or better'.<br/>Only the latest and best awards in each subject are counted. For example if someone has a National 5 and a Higher in Mathematics, it is only the Higher that will contribute to this measure. Schools that offer young people a curriculum based on a range of leaver destinations may have young people who sit fewer qualifications but who are better prepared, with more appropriate skills and experiences for the world of work.<br/><br/>Breadth and Depth are two of the seven principles of design for the [Curriculum for Excellence](https://education.gov.scot/curriculum-for-excellence/about-curriculum-for-excellence/what-is-curriculum-for-excellence/)<br/><br/>   For some data points, a special character is provided instead of a number. These have the meaning:<br/>   <br/>   * 'NA' - data not available<br/>   * '*' - the value has been hidden for disclosure reasons<br/>   * '#' - data not available because the school is a junior high school with no year S5 or S6"
Schools - Leaver Count,Scottish Government,https://data.gov.scot/dataset/schools___leaver_count,https://api.data.gov.scot/resource/08091a0e-a613-4e0e-b118-9fd6c5d99a8a/download,leaver-count.csv,2026-08-13T12:35:18.233501,2026-08-18T09:12:33.890951,0,B,CSV,,,,UK Open Government Licence (OGL),"The number of school leavers for each establishment.<br/><br/>A school leaver is defined as a young person of school leaving age who left school (from S4, S5 or S6) during or at the end of the school year.<br/><br/>School leavers are recorded against the school at which they were present in the pupil census in September. Young people who move to another school or outwith Scotland are not included.<br/><br/>For some data points, a special character is provided instead of a number. These have the meaning:<br/>   <br/> * 'NA' - data not available<br/> * '*' - the value has been hidden for disclosure reasons<br/> * '#' - data not available because the school is a junior high school with no year S5 or S6"
Schools - Literacy and Numeracy,Scottish Government,https://data.gov.scot/dataset/schools___literacy_and_numeracy,https://api.data.gov.scot/resource/b9ab952a-965e-471c-902b-5b0c43638b92/download,literacy-and-numeracy.csv,2026-08-12T15:57:38.626221,2026-08-18T09:34:37.267913,0,B,CSV,,,,UK Open Government Licence (OGL),"This dataset presents the percentage of school leavers attaining literacy and numeracy at SCQF level 4 or better and SCQF level 5 or better.<br/><br/>There is further information available on the [specific awards](http://www.gov.scot/Topics/Education/Schools/curriculum/seniorphasebenchmarking/supportingmaterial/LiteracyandNumeracyBreifingPaper) that contribute to the measures of literacy and numeracy.<br/><br/>Data is for senior phase (S4-S6) leavers from publically funded secondary and grant aided secondary schools. This includes a small number of pupils who are on the roll of the school but attend full-time courses or further education outside of the school.<br/><br/>Data is not provided for Junior High Schools as these schools generally only take pupils as far as S4, after which they transfer to another centre to continue their education.<br/><br/>Virtual comparator values are included to provide context for the data. The virtual comparator is the a standard benchmarking measure provided to schools. The virtual comparator is a sample group of pupils from other parts of Scotland who have similar characteristics to the young people in the school (matched on gender, additional support needs, stage of leaving school (S4, S5 or S6) and the social context in which they live (SIMD 2012)).\t<br/><br/>For some data points, a special character is provided instead of a number. These have the meaning:<br/>   <br/>* 'NA' - data not available<br/>* '*' - the value has been hidden for disclosure reasons<br/>* '#' - data not available because the school is a junior high school with no year S5 or S6<br/>\t\t\t\t\t\t\t"
Schools - Positive Leaver Destinations,Scottish Government,https://data.gov.scot/dataset/schools___positive_leaver_destinations,https://api.data.gov.scot/resource/9f5f9b16-37fe-42ec-bdb4-9ac63e089e6e/download,positive-destinations.csv,2026-08-13T10:48:42.282730,2026-08-18T09:25:59.584307,0,B,CSV,,,,UK Open Government Licence (OGL),"This dataset contains the percentage of school leavers going to a 'positive destination' on leaving school.  Positive destinations include: higher education, further education, training, voluntary work, employment, activity agreements.  More information on school leaver destinations is available [here](https://www.gov.scot/collections/school-education-statistics/).<br/><br/>Data is for senior phase (S4-S6) leavers from publicly funded secondary and grant aided secondary schools. This includes a small number of pupils who are on the roll of the school but attend full-time courses or further education outside of the school.<br/><br/>Data is not provided for Junior High Schools as these schools generally only take pupils as far as S4, after which they transfer to another centre to continue their education. <br/><br/>The positive leaver destination measure on Parentzone Scotland uses data from [Insight](http://www.gov.scot/Topics/Education/Schools/curriculum/seniorphasebenchmarking) about school leavers, which is collected by Skills Development Scotland. Details about a leaver's destination are only included in the measure if a link can be made between the leaver's Skills Development Scotland destination record and a Pupil Census record with stage S4, S5 or S6 for the same academic year. In addition, the young person must not have a Pupil Census record in the following academic year in a senior phase stage (S4-S6).<br/><br/>For some data points, a special character is provided instead of a number. These have the meaning:<br/>   <br/>* 'NA' - data not available<br/>* '*' - the value has been hidden for disclosure reasons<br/>* '#' - data not available because the school is a junior high school with no year S5 or S6"
Scottish Accommodation Occupancy,VisitScotland,https://data.gov.scot/dataset/scottish_accommodation_occupancy,https://api.data.gov.scot/resource/32b29d92-c349-4480-8444-86404b162bc4/download,scottish-accommodation-occupancy.csv,2026-08-13T10:27:05.443569,2026-08-13T10:28:28.660820,0,B,CSV,,,,UK Open Government Licence (OGL),The Scottish Accommodation Occupancy Survey measures the occupancy of the serviced and non-serviced tourist accommodation sector in Scotland. <br/><br/>The survey is optional and therefore is a sample of the tourism accommodation sector in Scotland. Each accommodation provider fills out occupancy information on a monthly basis and results are collated annually. <br/>
Scottish Child Payment: Applications and Payments,Social Security Scotland,https://data.gov.scot/dataset/scottish_child_payment__applications_and_payments,https://api.data.gov.scot/resource/acb4e4ed-f6ae-4fea-b4bb-26a63db7ee1c/download,landing/2c9b0fa1-8e54-47df-ae49-16da3c01f905/SCP_applications_payments.csv,2026-08-13T15:54:43.454811,2026-08-25T13:38:06.975603,0,B,CSV,,,,UK Open Government Licence (OGL),"Scottish Child Payment has been introduced for low-income families with children aged under 6. It is intended to provide regular, additional financial support for families already in receipt of qualifying benefits to assist with the costs of caring for a child.<br/><br/>Social Security Scotland invited clients to apply from 9 November 2020 in advance of the benefit being launched on 15 February 2021 to help manage the expected demand. Applicants began to receive a decision from 15 February onwards, with the first payments made to clients from the end of February 2021.<br/><br/>Scottish Child Payment was extended to older children aged under 16 on 14 November 2022.<br/><br/>This dataset includes received applications, authorised applications and issued payments for Scottish Child Benefit. Statistics are provided for the last day of the month (e.g. figures for 2020-11 are for applications received or authorised as of 30 November 2020) and the financial year (e.g. figures for 2020/2021 are for applications received or authorised in between April 2020 and March 2021).<br/><br/>Further information on application, processing times, re-determinations and appeals can be found in the associated [publication](https://www.socialsecurity.gov.scot/publications/2026/02/scottish-child-payment-to-31-march-2026)."
Scottish Child Payment: Caseload,Social Security Scotland,https://data.gov.scot/dataset/scottish_child_payment__caseload,https://api.data.gov.scot/resource/14955a60-bbda-4c1b-88b3-26d39aaf5456/download,landing/9686b74a-38e4-45f6-ae16-40012b7256ab/SCP_caseload.csv,2026-08-20T16:42:56.677405,2026-08-25T13:31:39.645688,0,B,CSV,,,,UK Open Government Licence (OGL),"Scottish Child Payment has been introduced for low-income families with children and young people aged under 16. It is intended to provide regular, additional financial support for families already in receipt of qualifying benefits to assist with the costs of caring for a child. <br/><br/>This dataset includes the number of children actively benefitting (caseload) from Scottish Child Payment. Statistics are provided for the last day of the calendar quarter, e.g. figures for 2023-09 are for the number of children actively benefitting from Scottish Child Payment as of 30 September 2023.<br/><br/>In order to accurately reflect the active caseload for Scottish Child Payment, it is important to take into account the flows in both directions, i.e. include any new clients (parents or carers) and children who are receiving the benefit, and exclude those who are no longer eligible.<br/><br/>The methodology uses a caseload data extract containing live information on client's and children's eligibility, which makes it possible to identify all clients (and, in turn, children) who are in receipt of, or have been approved for a payment as of the latest reporting point in time, even if they have not been paid yet. This data extract can be used to produce breakdowns of the total caseload counts e.g. by age of child, or by local authority area.<br/><br/>The age of child that is used in this table is based on the age the child would be on a specific point in time, e.g. figures for 2023-09 shows the age the child would be on 30 September 2023.<br/><br/>As of May 2025, updated geography codes were first used for this [publication]( https://www.socialsecurity.gov.scot/publications/2025/05/scottish-child-payment-statistics-to-31-march-2025). Therefore, the number of children benefitting from Scottish Child Payment as of 31 March 2025 are broken down by intermediate zone 2022 codes. Prior to that publication, the analysis was done using intermediate zone 2011 codes.<br/><br/>In August 2025 a minor revision was made to the data. More detail is available in the revisions section below.  <br/><br/>Data on the number of received applications, authorised applications, and the number and value of issued payments for the Scottish Child Payment benefit are also available in [a separate dataset]( https://statistics.gov.scot/resource?uri=http%3A%2F%2Fstatistics.gov.scot%2Fdata%2Fscottish-child-payment-applications-and-payments). <br/><br/>Further information on the Scottish Child Payment statistics can be found in the associated [publication]( https://www.socialsecurity.gov.scot/publications/2026/02/scottish-child-payment-to-31-march-2026)."
Scottish Government Ecosystem Fund Awards 2025-26,Scottish Government,https://data.gov.scot/dataset/scottish_government_ecosystem_fund_awards_2025_26,https://api.data.gov.scot/resource/c3d3ef44-6e96-4213-abcb-5b2812e2b7cf/download,Scottish Government Ecosystem Fund Awards 2025-26.xlsx,2026-08-19T16:02:34.652216,2026-08-19T16:04:05.102187,0,B,XLSX,,,,UK Open Government Licence (OGL),"This dataset contains details of the Ecosystem Fund award recipients for the financial year 2025/26. The Ecosystem Fund supports projects that contribute to the growth and development of Scotland's entrepreneurial ecosystem. The data is published using the 360Giving data standard to support transparency and accessibility. For more information about the Fund, including its purpose, eligibility criteria, and funded projects, visit the [Ecosystem Fund website](https://www.ecosystemfund.co.uk/). For more information on the data standard, see [360Giving](https://www.360giving.org/)."
Scottish Government Spend with Top 50 Suppliers,Scottish Government,https://data.gov.scot/dataset/scottish_government_spend_with_top_50_suppliers,https://api.data.gov.scot/resource/609e9e2e-5e1b-470e-9800-2f50f452021b/download,scottish-government-spend-with-top-50-suppliers.csv,2026-08-13T09:37:29.057551,2026-08-13T09:38:41.079770,0,B,CSV,,,,UK Open Government Licence (OGL),"Scottish Government's spend with it's top 50 suppliers, calculated using spend by value,  by financial year.<br/><br/>These are aggregated figures based on individual transactions from the Scottish Government finance system during the period 1 April until 31 March of following year.<br/><br/>The spend comprises goods, works and services.  Electronic Purchase Card transactions are not included."
Scottish Health Survey-Local area level data,Scottish Government,https://data.gov.scot/dataset/scottish_health_survey_local_area_level_data,https://api.data.gov.scot/resource/0bba33f7-491e-4a77-b0ca-5a1d8a72f59f/download,scottish-health-survey-local-area-level-data.csv,2026-08-13T08:19:38.653804,2026-08-13T08:21:06.610213,0,B,CSV,,,,UK Open Government Licence (OGL),"The latest data presented here can also be viewed on [an interactive dashboard.](https://scotland.shinyapps.io/sg-scottish-health-survey/)<br/><br/>The Scottish Health Survey (SHeS) has been carried out annually since 2008 and prior to this was carried out in 1995, 1998, and 2003. <br/><br/>Commissioned by the Scottish Government Health Directorates, the series provides regular information on aspects of the public's health and factors related to health which cannot be obtained from other sources. The SHeS series was designed to:<br/><br/>-estimate the prevalence of particular health conditions in Scotland<br/><br/>-estimate the prevalence of certain risk factors associated with these health conditions and to document the pattern of related health behaviours<br/><br/>-look at differences between regions and subgroups of the population in the extent of their having these particular health conditions or risk factors, and to make comparisons with other national statistics for Scotland and England<br/><br/>-monitor trends in the population's health over time<br/><br/>-make a major contribution to monitoring progress towards health targets<br/><br/>Each survey in the series includes a set of core questions and measurements (height and weight and, if applicable, blood pressure, waist circumference,  and saliva samples), plus modules of questions on specific health conditions and health risk factors that vary from year to year. Each year the main sample has been augmented by an additional boosted sample for children."
