,Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,FileSizeBytes,FileSizeBins
501,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://opendata-pkc.opendata.arcgis.com/datasets/b69307739b114345ae6cc7b0dcdfdbb6_0,2021-09-30,2021-09-30,38978.0,B,HTML,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,38978.0,10-100KB
502,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Scottish_Vacant_and_Derelict_Land_Survey_2020/FeatureServer/0,2021-09-30,2021-09-30,7950.0,B,ARCGIS GEOSERVICES REST API,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,7950.0,1-10KB
503,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://opendata-pkc.opendata.arcgis.com/datasets/b69307739b114345ae6cc7b0dcdfdbb6_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,217.0,B,GEOJSON,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,217.0,<1KB
504,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://opendata-pkc.opendata.arcgis.com/datasets/b69307739b114345ae6cc7b0dcdfdbb6_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,217.0,B,CSV,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,217.0,<1KB
505,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://opendata-pkc.opendata.arcgis.com/datasets/b69307739b114345ae6cc7b0dcdfdbb6_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,217.0,B,KML,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,217.0,<1KB
506,Scottish Vacant and Derelict Land Survey 2020,Perth and Kinross,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-2020,https://opendata-pkc.opendata.arcgis.com/datasets/b69307739b114345ae6cc7b0dcdfdbb6_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,217.0,B,ZIP,,svdl2020;vacant and derelict land,nan,,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking.</span></p><p><span>See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,True,217.0,<1KB
507,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0,2021-09-30,2021-09-30,38501.0,B,HTML,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,38501.0,10-100KB
508,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Secondary_School_Catchments/FeatureServer/0,2021-09-30,2021-09-30,5522.0,B,ARCGIS GEOSERVICES REST API,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,5522.0,1-10KB
509,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,GEOJSON,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,,
510,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,CSV,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,,
511,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,KML,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,,
512,Secondary School Catchments,Perth and Kinross,https://data.pkc.gov.uk/dataset/secondary-school-catchments,https://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,ZIP,,boundaries;catchments;education;schools;secondary,nan,,Boundaries for secondary school catchment areas excluding Roman Catholic Schools.,ckan API,True,,
513,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0,2021-09-30,2021-09-30,38473.0,B,HTML,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,38473.0,10-100KB
514,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Special_Landscape_Area/FeatureServer/0,2021-09-30,2021-09-30,5021.0,B,ARCGIS GEOSERVICES REST API,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,5021.0,1-10KB
515,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,GEOJSON,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,,
516,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,CSV,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,,
517,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,KML,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,,
518,Special Landscape Area,Perth and Kinross,https://data.pkc.gov.uk/dataset/special-landscape-area,https://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,ZIP,,boundary;environment;landscape;special,nan,,"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.",ckan API,True,,
519,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0,2021-09-30,2021-09-30,38561.0,B,HTML,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,38561.0,10-100KB
520,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/St_Ninians_Episcopal_School_Catchment/FeatureServer/0,2021-09-30,2021-09-30,4995.0,B,ARCGIS GEOSERVICES REST API,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,4995.0,1-10KB
521,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,GEOJSON,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,,
522,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,CSV,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,,
523,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,KML,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,,
524,St Ninians Episcopal School Catchment,Perth and Kinross,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,ZIP,,boundary;catchment;education;episcopal;schools,nan,,St Ninians Episcopal School Catchment Boundary (Whole of PKC),ckan API,True,,
525,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://opendata-pkc.opendata.arcgis.com/datasets/8f442f69fd9d402c8faa061e911a755b_0,2021-09-30,2021-09-30,38480.0,B,HTML,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,38480.0,10-100KB
526,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Street_Lighting/FeatureServer/0,2021-09-30,2021-09-30,4268.0,B,ARCGIS GEOSERVICES REST API,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,4268.0,1-10KB
527,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://opendata-pkc.opendata.arcgis.com/datasets/8f442f69fd9d402c8faa061e911a755b_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,GEOJSON,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,,
528,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://opendata-pkc.opendata.arcgis.com/datasets/8f442f69fd9d402c8faa061e911a755b_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,CSV,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,,
529,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://opendata-pkc.opendata.arcgis.com/datasets/8f442f69fd9d402c8faa061e911a755b_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,KML,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,,
530,Street Lighting,Perth and Kinross,https://data.pkc.gov.uk/dataset/street-lighting,https://opendata-pkc.opendata.arcgis.com/datasets/8f442f69fd9d402c8faa061e911a755b_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,ZIP,,street lighting,nan,,Street lighting columns PKC open dataset ,ckan API,True,,
531,UK Business Counts (Local Units),Perth and Kinross,https://data.pkc.gov.uk/dataset/uk-business-counts-local-units,"http://www.nomisweb.co.uk/api/v01/dataset/NM_141_1.data.csv?geography=973079520,973079539,973079516,973079540...973079542,973079522,973079525,973079532,973079517,973079538,973079518,973079519,973079536,973079533,973079521,973079535,973079528,973079537,973079513,973079527,973079544,973079514,973079523,973079530,973079515,973079531,973079529,973079545,973079512,973079546,973079534,973079543,973079524,973079526&date=latest&industry=37748736&employment_sizeband=0,10,20,30,40&legal_status=0,10,20&measures=20100&select=date_name,geography_name,geography_code,employment_sizeband_name,legal_status_name,obs_value",2017-09-19,2019-06-25,42486.0,B,CSV,,general economic;commercial and labour affairs,nan,Open Government Licence 3.0 (United Kingdom),"Test using NOMIS API
Licenced under OGL v3.0",ckan API,True,42486.0,10-100KB
532,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0,2021-09-30,2021-09-30,38554.0,B,HTML,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,38554.0,10-100KB
533,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Wind_turbines_by_planning_application/FeatureServer/0,2021-09-30,2021-09-30,5959.0,B,ARCGIS GEOSERVICES REST API,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,5959.0,1-10KB
534,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,GEOJSON,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,,
535,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,CSV,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,,
536,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,KML,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,,
537,Wind turbines by planning application,Perth and Kinross,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,2021-09-30,2021-09-30,0.0,B,ZIP,,.sd;arcgis;service definition;wind;energy;environment;renewables;technology,nan,,Location of wind turbines with relevant planning application information.,ckan API,True,,
538,Guides & Platform Documentation,Stirling,https://data.stirling.gov.uk/dataset/20190214-test-user-guide,https://data.stirling.gov.uk/dataset/54b51ae1-ee39-4d4c-b5e3-6c451896a44b/resource/34ef4067-b535-4a8c-9529-04f57c963a59/download/20190926-open-data-user-guide-v2.1-.pdf,2019-02-14,2020-01-20,1592340.0,B,PDF,,lgcs education & skills,nan,Open Government Licence 3.0 (United Kingdom),"**The resources within this area provide users with information and guides on various functions and features of this data publishing platform.**

",ckan API,True,1592340.0,1-10MB
539,Asset Register,Stirling,https://data.stirling.gov.uk/dataset/asset-register,https://data.stirling.gov.uk/dataset/5eb94d01-0635-4a89-8504-9ec04f600cb8/resource/81650170-e849-4d5c-94f8-d67b8adccd53/download/20190313-land-and-property-asset-register-12.02.2019.csv,2019-02-06,2022-01-24,280872.0,B,CSV,,lgcs council property,nan,Open Government Licence 3.0 (United Kingdom),"**Stirling Council's activities cover the area bordered by Clackmannanshire (to the east), North Lanarkshire (to the south), Falkirk (to the south-east), Perth & Kinross (to the north and north-east), Argyll & Bute (to the north and north-west), and East and West Dunbartonshire (to the south-west).**

**With the exception of properties owned by the Housing Service, this dataset details the land and property assets managed and maintained by Stirling Council.**

[**Registers of Scotland**](https://www.ros.gov.uk/) **can provide details on individual properties throughout the country..**

**Please pass any comments or queries to [surveyandinfo@stirling.gov.uk](mailto: surveyandinfo@stirling.gov.uk).**

**All data believed to be correct at the date of the last update, 12th February, 2019.**

**Under review as at 14st January, 2022.**",ckan API,True,280872.0,0.1-1MB
540,Cemeteries,Stirling,https://data.stirling.gov.uk/dataset/cemetery-records,https://data.stirling.gov.uk/dataset/42afa6e2-db91-4940-b7bd-50ab8b4dd2c1/resource/e2c373ba-86b8-404c-8ff7-4d91cd9acb59/download/2022-02-01-20-05-14_epilog_v1.0.csv,2019-02-04,2022-02-02,5254206.0,B,CSV,,lgcs cemeteries & crematoria,nan,Open Government Licence 3.0 (United Kingdom),"**Extract of electronic burial records for cemeteries managed and maintained by Stirling Council.**

**Although this is not a full record of interments, the **[**Council's Archives Service**](https://www.stirling.gov.uk/libraries-archives/archives/) **holds additional burial and lair information, especially for funerals prior to 1900, and can be contacted directly for further assistance.**     

**Information on arranging a funeral can be obtained from Stirling Council’s website by following this link to the **[**Cemetery Service**](https://www.stirling.gov.uk/licensing-legal/births-marriages-death/cemeteries/)**.**

[**National Records of Scotland**](https://www.nrscotland.gov.uk/) **and** [**Scotland’s People**](https://www.scotlandspeople.gov.uk/) **provide useful information for those wishing to research their family tree.**

**Next update available from Wednesday, 2nd March, 2022.**
",ckan API,True,5254206.0,1-10MB
541,Civic Licences,Stirling,https://data.stirling.gov.uk/dataset/civic-licences,https://data.stirling.gov.uk/dataset/e6f17324-3397-49a5-9c3f-72ae586d0027/resource/2268be0e-aefc-455b-a642-7d3d58719eba/download/20220207-civic-licences.csv,2019-12-03,2022-02-07,60422.0,B,CSV,,lgcs consumer affairs,nan,Open Government Licence 3.0 (United Kingdom),"**Current civic licences, excluding licensed premises, issued by Stirling Council.**

**Visit Stirling Council's website for further information on [licences and permits](https://www.stirling.gov.uk/licensing-legal/licenses-permits-permissions/).**",ckan API,True,60422.0,10-100KB
542,Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/c3ed863f-4e5e-4ba2-b062-204d843737c0/download/20210803-cycle-pedestrian-counts-jan-2020-to-dec-2020-.csv,2021-04-26,2022-02-11,1466453.0,B,CSV,,lgcs transport infrastructure,nan,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
",ckan API,True,1466453.0,1-10MB
543,Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/0ab8ea65-2634-405c-8a40-a092973e7429/download/20220211-cycle-pedestrian-counts-jan-2021-to-dec-2021.csv,2021-04-26,2022-02-11,25224059.0,B,CSV,,lgcs transport infrastructure,nan,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
",ckan API,True,25224059.0,10-100MB
