Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Local Development Plan 2020 Waste Sites (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=60a64be6443046ce8ce4c2fe628f2c37,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,4,Planning;INSPIRE,,,Local Development Plan 2020 Waste Sites (Moray)
Local Development Plan 2020 Landscape Enhancements (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=50e84f0b10d84095a47a267c921fdd6c,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,417,Planning;INSPIRE,,,Local Development Plan 2020 Landscape Enhancements (Moray)
Local Development Plan 2020 Countryside Around Towns (CAT) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=9739369e0233450bb36720efecd09295,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,5,Planning;INSPIRE,,,Local Development Plan 2020 Countryside Around Towns (CAT) (Moray)
Local Development Plan 2020 Rural Group Boundary (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=e060c11e0790471f826ef40c08029094,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,89,Planning;INSPIRE,,,Local Development Plan 2020 Rural Group Boundary (Moray)
Local Development Plan 2020 Wind Farm Spatial Framework (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=f1cf505350cb4e909d27f832367a534e,,,2020-07-23,2020-11-30,79,bytes,Feature Layer,1,Planning;INSPIRE,,,Local Development Plan 2020 Wind Farm Spatial Framework (Moray)
Local Development Plan 2020 Pressurised and Sensitive Areas (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=3beec65098004c05b227737e9e637c5c,,,2020-07-23,2020-11-30,79,bytes,Feature Layer,1,Planning;INSPIRE,,,Local Development Plan 2020 Pressurised and Sensitive Areas (Moray)
Vacant and Derelict Land Audit 2016 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=493989c279c34a7797a35ed6f2db4a28,,,2017-08-22,2020-11-30,78,bytes,Feature Layer,20,INSPIRE;Planning,,,"Vacant and Derelict Land Audit 2016 (Moray) The Scottish Vacant and Derelict Land Survey is a data collection undertaken to establish the extent and state of vacant and derelict land in Scotland. The survey has been operating since 1988, and is managed by the Scottish Government Communities Analysis Division. The data is sourced from local authorities and the Loch Lomond and Trossachs National Park Authority."
Vacant and Derelict Land Audit 2017 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=bc20bcb55c1245489bf3da4128a3aba1,,,2017-08-22,2020-11-30,78,bytes,Feature Layer,21,INSPIRE;Planning,,,"Vacant and Derelict Land Audit 2017 (Moray) The Scottish Vacant and Derelict Land Survey is a data collection undertaken to establish the extent and state of vacant and derelict land in Scotland. The survey has been operating since 1988, and is managed by the Scottish Government Communities Analysis Division. The data is sourced from local authorities and the Loch Lomond and Trossachs National Park Authority."
Local Development Plan 2015 Settlement Boundaries (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=5c51907e5088428ea44e8d4068cf8e51,,,2017-08-08,2020-11-30,78,bytes,Feature Layer,33,Planning;INSPIRE,,,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.Local Development Plan 2015 Settlement Boundaries are used for the distribution of housing and employment land across Moray as per the spatial strategy set out within the Moray Local Development Plan 2015. Settlement boundaries contain the primary, secondary and third tier settlements."
Scottish Parliament Constituency 2010,Moray Council,https://www.arcgis.com/home/item.html?id=50ca14c63c434679b79be96b6c5ff5fe,,,2019-09-25,2020-11-30,78,bytes,Feature Layer,73,Open Data;boundaries,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Scottish Parliament Constituency 2010 (OS Boundary Line Open Data)
Wards 2017 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=8fb355abdba34c07b60dc31f3d55377c,,,2019-09-25,2020-11-30,78,bytes,Feature Layer,8,Open Data;boundaries,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Wards 2017 (Moray) (OS Boundary Line Open Data)
